Tweet,Timestamp,Processed Tweet,polarity,subjectivity,label
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:07:46,farmer protest,0.0,0.0,0.0
"RT @swaraj_abhiyan: Farmers protest is exemplary in too many ways, few anti social elements mingling in to malign the peaceful movement can…",2021-01-27 14:07:45,farmer protest exemplary many way anti social element mingling malign peaceful movement,0.2611111111111111,0.35555555555555557,1.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:07:41,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 14:07:40,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:07:19,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:07:17,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:07:11,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:07:06,farmer protest,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 14:07:05,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:07:03,farmer protest,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:06:54,farmer protest,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:06:43,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:42,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:30,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:28,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:28,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @IndiasMuslims: Caught on camera: How Deep Sidhu was chased away from the #FarmersProtest at Red Fort in Delhi

Farmers’ unions have bla…",2021-01-27 14:06:27,caught camera deep sidhu chased away red fort delhi farmer union bla,0.0,0.2,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:27,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:18,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
RT @IndiaAheadNews: Delhi: Farmers protest against Rashtriya Kisan Mazdoor Sangathan leader VM Singh following his announcement to withdraw…,2021-01-27 14:06:16,delhi farmer protest rashtriya kisan mazdoor sangathan leader vm singh following announcement withdraw,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:06:10,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @thewebsky: Images prove who were attackers in peaceful protest , farmers were #PeacefulProtestContinues
#FarmersProtest https://t.co/QM…",2021-01-27 14:06:08,image prove attacker peaceful protest farmer,0.25,0.5,1.0
"RT @Reetbilling: @ArvindK33853831 @ndtv U need to rise above Congress and Bjp, these tv news channels, sikh-hindu, khalistan- pakistan.. bl…",2021-01-27 14:05:56,u need rise congress bjp tv news channel sikh-hindu khalistan- pakistan bl,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:54,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:05:43,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:38,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:05:36,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:33,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:32,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:31,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:15,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:01,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:05:00,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:58,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:57,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:51,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:04:49,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"Police barricading being removed from Chilla Border. Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union… https://t.co/4lHGcT11p9",2021-01-27 14:04:43,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:04:36,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:33,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:23,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:19,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:04:19,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:04:18,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:18,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:15,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:04:10,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:04:08,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:04:07,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:04:01,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:49,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:44,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:36,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 14:03:34,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:31,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:29,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 14:03:24,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:17,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 14:03:15,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
